GLOBAL_ID,ID,RA_DMS,DEC_DMS,SEMI_MAJ_PC,SEMI_MIN_PC,AVG_RAD_PC,PA_DEG,ARM,DIST_ARM_PC,GAL_RAD_KPC,CATALOGUE
2018,324,24d10m19.0s,15d48m1.8s,17,17,17,0,2,6,2.91,B
2019,325,24d10m19.0s,15d45m33.0s,40,33,37,0,4,258,4.21,B
2020,326,24d10m19.0s,15d46m44.5s,61,60,60,0,2,162,0.86,B
2021,327,24d10m19.1s,15d45m18.0s,74,69,72,0,2,-350,4.93,B
2022,328,24d10m19.1s,15d47m38.9s,20,20,20,0,4,104,1.83,B
2023,329,24d10m19.2s,15d45m57.5s,26,25,26,90,4,45,3.05,B
2024,330,24d10m19.2s,15d47m7.6s,30,29,30,0,4,155,0.44,B
2025,331,24d10m19.2s,15d45m34.1s,34,26,32,0,4,249,4.16,B
2026,332,24d10m19.4s,15d45m35.6s,37,36,37,90,4,236,4.09,B
2027,333,24d10m19.4s,15d46m34.5s,61,60,60,90,2,-133,1.31,B
2028,334,24d10m19.7s,15d46m19.1s,45,42,44,0,4,-130,2.02,B
2029,335,24d10m19.7s,15d48m13.8s,29,29,29,0,2,112,3.48,B
2030,336,24d10m20.0s,15d48m32.4s,115,114,115,0,1,-37,4.36,B
2031,337,24d10m20.2s,15d46m45.2s,58,58,58,0,2,-175,0.8,B
2032,338,24d10m20.2s,15d48m6.7s,32,32,32,0,2,48,3.14,B
2033,339,24d10m20.2s,15d46m36.2s,24,24,24,0,2,-142,1.22,B
2034,340,24d10m20.3s,15d46m33.9s,34,32,34,0,2,-141,1.32,B
2035,341,24d10m20.5s,15d48m13.3s,38,38,38,0,2,108,3.45,B
2036,342,24d10m20.6s,15d47m26.7s,38,37,38,90,4,22,1.25,B
2037,343,24d10m20.6s,15d45m34.9s,36,34,35,90,4,244,4.12,B
2038,344,24d10m20.7s,15d47m8.1s,46,44,45,0,4,149,0.41,B
2039,345,24d10m20.7s,15d47m9.8s,147,72,122,0,4,133,0.48,B
2040,346,24d10m20.8s,15d46m28.2s,38,37,38,0,2,-153,1.59,B
2041,347,24d10m20.8s,15d48m4.7s,40,40,40,0,2,30,3.04,B
2042,348,24d10m20.9s,15d48m14.1s,31,31,31,0,2,115,3.49,B
2043,349,24d10m20.9s,15d46m29.2s,31,31,31,0,2,-151,1.54,B
2044,350,24d10m21.0s,15d46m39.2s,22,22,22,0,2,-155,1.07,B
2045,351,24d10m21.1s,15d48m23.7s,29,28,29,90,1,-115,3.94,B
2046,352,24d10m21.2s,15d46m55.8s,32,32,32,0,2,-247,0.33,B
2047,353,24d10m21.2s,15d47m12.5s,24,22,23,0,4,109,0.58,B
2048,354,24d10m21.8s,15d45m37.2s,60,45,55,-80,4,226,4.01,B
2049,355,24d10m21.8s,15d46m38.5s,21,17,20,0,2,160,1.1,B
2050,356,24d10m22.2s,15d47m3.6s,19,17,18,0,4,188,0.21,B
2051,357,24d10m22.4s,15d47m12.3s,13,13,13,0,4,-109,0.56,B
2052,358,24d10m22.5s,15d48m14.1s,40,38,39,90,2,112,3.48,B
2053,359,24d10m22.5s,15d46m16.2s,23,23,23,0,4,-99,2.15,B
2054,360,24d10m22.8s,15d45m48.4s,81,81,81,0,4,133,3.47,B
2055,361,24d10m22.9s,15d48m5.7s,27,27,27,0,2,39,3.08,B
2056,362,24d10m23.1s,15d48m36.5s,33,33,33,0,1,-7,4.55,B
2057,363,24d10m23.3s,15d46m57.1s,19,19,19,0,4,-247,0.23,B
2058,364,24d10m23.3s,15d46m0.1s,45,44,45,90,4,39,2.91,B
2059,365,24d10m23.5s,15d47m5.1s,36,32,34,0,4,175,0.22,B
2060,366,24d10m23.7s,15d46m2.7s,26,25,26,90,4,17,2.79,B
2061,367,24d10m23.9s,15d47m12.1s,36,36,36,0,4,-112,0.53,B
2062,368,24d10m24.0s,15d46m55.0s,74,74,74,0,2,-259,0.31,B
2063,369,24d10m24.2s,15d46m27.4s,28,25,27,90,2,-183,1.61,B
2064,370,24d10m24.5s,15d48m27.0s,60,54,58,0,1,-91,4.1,B
2065,371,24d10m24.6s,15d47m22.5s,25,24,25,0,4,24,1.02,B
2066,372,24d10m25.0s,15d48m35.5s,48,45,47,0,1,-21,4.5,B
2067,373,24d10m25.2s,15d48m37.2s,42,41,42,90,1,-11,4.58,B
2068,374,24d10m25.2s,15d46m28.4s,46,44,45,0,2,-189,1.56,B
2069,375,24d10m25.3s,15d46m1.4s,66,63,65,90,4,33,2.85,B
2070,376,24d10m25.3s,15d46m3.2s,40,37,39,90,4,17,2.76,B
2071,377,24d10m25.5s,15d46m26.7s,61,56,59,90,4,-193,1.64,B
2072,378,24d10m26.2s,15d45m52.9s,37,34,36,90,4,108,3.25,B
2073,379,24d10m26.4s,15d45m44.7s,46,45,46,90,4,176,3.65,B
2074,380,24d10m26.5s,15d47m40.4s,21,21,21,0,4,89,1.88,B
2075,381,24d10m26.5s,15d46m39.4s,29,24,27,0,2,202,1.03,B
2076,382,24d10m26.5s,15d46m30.6s,53,53,53,0,2,-197,1.46,B
2077,383,24d10m26.6s,15d46m22.4s,32,28,30,0,4,-154,1.85,B
2078,384,24d10m26.7s,15d45m52.3s,29,29,29,0,4,115,3.29,B
2079,385,24d10m26.7s,15d47m24.8s,32,32,32,0,4,-30,1.13,B
2080,386,24d10m26.7s,15d46m20.7s,45,33,41,-30,4,-140,1.93,B
2081,387,24d10m27.0s,15d47m26.0s,45,41,44,0,4,-26,1.19,B
2082,388,24d10m27.1s,15d46m0.3s,37,37,37,0,4,43,2.9,B
2083,389,24d10m27.2s,15d46m16.3s,60,56,58,0,4,-100,2.14,B
2084,390,24d10m27.2s,15d46m5.4s,53,49,52,0,4,-2,2.66,B
2085,391,24d10m27.3s,15d46m28.3s,45,45,45,0,4,-199,1.56,B
2086,392,24d10m27.5s,15d46m13.9s,53,52,52,0,4,-79,2.25,B
2087,393,24d10m27.6s,15d46m24.0s,30,29,30,90,4,-163,1.77,B
2088,394,24d10m27.7s,15d46m51.3s,60,58,59,0,2,260,0.47,B
2089,395,24d10m28.0s,15d46m33.2s,38,20,32,90,2,-207,1.34,B
2090,396,24d10m28.1s,15d46m36.9s,32,29,31,0,2,-211,1.16,B
2091,397,24d10m28.2s,15d46m2.6s,78,78,78,0,4,23,2.8,B
2092,398,24d10m28.2s,15d47m20.2s,33,30,32,0,4,61,0.92,B
2093,399,24d10m28.3s,15d48m29.6s,267,200,245,-50,1,-80,4.22,B
2094,400,24d10m28.5s,15d46m35.9s,44,42,43,90,2,-213,1.21,B
2095,401,24d10m28.8s,15d46m17.9s,54,52,53,90,4,-110,2.06,B
2096,402,24d10m28.8s,15d46m41.0s,23,23,23,0,2,-225,0.97,B
2097,403,24d10m28.8s,15d46m4.8s,62,61,62,0,4,3,2.69,B
2098,404,24d10m29.0s,15d45m46.8s,69,67,68,0,4,165,3.55,B
2099,405,24d10m29.0s,15d48m23.5s,26,26,26,0,1,-133,3.93,B
2100,406,24d10m29.3s,15d48m22.3s,60,60,60,0,1,-144,3.88,B
2101,407,24d10m29.4s,15d46m52.7s,63,61,63,0,2,279,0.43,B
2102,408,24d10m29.4s,15d46m50.5s,32,30,31,0,2,268,0.53,B
2103,409,24d10m29.5s,15d45m52.9s,53,50,52,0,4,110,3.26,B
2104,410,24d10m29.5s,15d45m43.7s,56,53,55,90,4,193,3.7,B
2105,411,24d10m29.6s,15d47m20.9s,54,52,53,0,4,68,0.96,B
2106,412,24d10m29.8s,15d45m57.8s,151,132,145,-70,4,66,3.03,B
2107,413,24d10m29.9s,15d46m36.2s,26,26,26,0,2,-225,1.2,B
2108,414,24d10m30.1s,15d46m37.5s,19,16,18,0,2,-228,1.14,B
2109,415,24d10m30.1s,15d47m11.9s,34,33,34,0,4,130,0.55,B
2110,416,24d10m30.1s,15d48m16.4s,25,24,25,90,2,131,3.6,B
2111,417,24d10m30.2s,15d47m45.8s,29,26,28,90,4,130,2.14,B
2112,418,24d10m30.5s,15d47m4.0s,33,33,33,0,4,-197,0.25,B
2113,419,24d10m30.5s,15d48m36.9s,62,62,62,0,1,-31,4.57,B
2114,420,24d10m30.5s,15d47m24.5s,24,22,23,0,4,54,1.14,B
2115,421,24d10m30.7s,15d48m19.1s,40,40,40,0,2,156,3.73,B
2116,422,24d10m30.7s,15d47m21.7s,30,30,30,0,4,-74,1.01,B
2117,423,24d10m30.7s,15d46m54.2s,42,42,42,0,4,-280,0.4,B
2118,424,24d10m30.9s,15d45m48.5s,45,45,45,0,4,149,3.47,B
2119,425,24d10m31.2s,15d47m40.3s,61,53,58,90,4,81,1.89,B
2120,426,24d10m31.2s,15d48m4.0s,29,29,29,0,2,24,3.01,B
2121,427,24d10m31.4s,15d46m36.9s,44,41,43,90,2,-239,1.18,B
2122,428,24d10m31.5s,15d46m52.4s,29,29,29,0,4,-282,0.49,B
2123,429,24d10m31.8s,15d45m44.2s,58,53,56,0,4,189,3.68,B
2124,430,24d10m31.9s,15d46m43.1s,26,26,26,0,2,-256,0.9,B
2125,431,24d10m31.9s,15d47m30.5s,44,42,43,90,4,-6,1.43,B
2126,432,24d10m31.9s,15d46m38.7s,27,27,27,0,2,-246,1.1,B
2127,433,24d10m31.9s,15d48m24.6s,86,85,86,0,1,-135,3.99,B
2128,434,24d10m32.3s,15d45m45.9s,67,62,66,0,4,173,3.6,B
2129,435,24d10m32.3s,15d46m6.4s,25,24,25,90,4,-5,2.63,B
2130,436,24d10m32.3s,15d48m16.3s,26,25,26,90,2,135,3.6,B
2131,437,24d10m32.3s,15d45m35.3s,37,34,36,0,4,268,4.1,B
2132,438,24d10m32.4s,15d46m39.7s,27,27,27,0,2,-252,1.06,B
2133,439,24d10m32.6s,15d48m37.8s,32,30,31,90,1,-29,4.62,B
2134,440,24d10m32.6s,15d46m13.0s,60,60,60,0,4,-55,2.32,B
2135,441,24d10m33.0s,15d46m15.0s,49,45,48,0,4,-71,2.22,B
2136,442,24d10m33.0s,15d47m25.8s,29,29,29,0,4,-42,1.22,B
2137,443,24d10m33.0s,15d46m9.0s,41,40,41,0,4,-22,2.51,B
2138,444,24d10m33.0s,15d45m49.1s,40,40,40,0,4,145,3.45,B
2139,445,24d10m33.1s,15d46m55.4s,33,33,33,0,4,-258,0.43,B
2140,446,24d10m33.2s,15d45m43.2s,50,44,48,-20,4,198,3.73,B
2141,447,24d10m33.5s,15d48m19.5s,34,33,34,90,2,164,3.76,B
2142,448,24d10m33.5s,15d46m1.7s,34,32,34,90,4,36,2.86,B
2143,449,24d10m33.5s,15d46m16.3s,36,34,35,90,4,-78,2.17,B
2144,450,24d10m33.6s,15d47m2.7s,29,28,29,0,4,217,0.36,B
2145,451,24d10m33.7s,15d46m4.5s,24,24,24,0,4,14,2.72,B
2146,452,24d10m34.0s,15d45m44.8s,54,52,53,0,4,184,3.66,B
2147,453,24d10m34.2s,15d46m3.4s,37,37,37,0,4,25,2.78,B
2148,454,24d10m34.4s,15d45m48.4s,105,99,103,0,4,153,3.49,B
2149,455,24d10m34.5s,15d46m21.8s,34,33,34,0,4,-121,1.92,B
2150,456,24d10m34.5s,15d47m7.9s,21,21,21,0,4,-181,0.51,B
2151,457,24d10m34.5s,15d47m24.5s,19,17,18,0,4,-53,1.18,B
2152,458,24d10m34.7s,15d46m38.9s,30,30,30,0,4,-249,1.14,B
2153,459,24d10m34.8s,15d45m59.9s,42,40,41,0,4,56,2.95,B
2154,460,24d10m34.8s,15d46m54.9s,29,29,29,0,4,-246,0.5,B
2155,461,24d10m34.8s,15d46m9.1s,75,57,69,60,4,-16,2.51,B
2156,462,24d10m34.8s,15d45m42.0s,19,17,18,90,4,210,3.79,B
2157,463,24d10m35.2s,15d46m21.0s,45,45,45,0,4,-112,1.96,B
2158,464,24d10m35.3s,15d46m23.0s,37,34,36,0,4,-129,1.87,B
2159,465,24d10m35.3s,15d47m25.6s,26,26,26,0,4,-42,1.24,B
2160,466,24d10m35.3s,15d48m20.2s,30,30,30,0,2,170,3.8,B
2161,467,24d10m35.3s,15d48m23.2s,74,74,74,0,1,-159,3.94,B
2162,468,24d10m35.4s,15d47m27.4s,87,61,78,-30,4,-28,1.33,B
2163,469,24d10m35.5s,15d45m9.7s,37,34,36,0,2,-231,5.34,B
2164,470,24d10m35.8s,15d45m42.9s,53,53,53,0,4,204,3.76,B
2165,471,24d10m35.8s,15d47m0.0s,25,25,25,0,4,-215,0.46,B
2166,472,24d10m35.8s,15d47m34.6s,45,42,44,90,4,36,1.66,B
2167,473,24d10m35.9s,15d46m16.7s,82,77,80,90,4,-73,2.17,B
2168,474,24d10m35.9s,15d46m28.8s,28,25,27,90,4,-170,1.61,B
2169,475,24d10m36.0s,15d47m5.1s,41,41,41,0,4,-194,0.5,B
2170,476,24d10m36.1s,15d46m19.3s,38,38,38,0,4,-95,2.05,B
2171,477,24d10m36.1s,15d46m42.5s,46,45,46,0,4,250,1.0,B
2172,478,24d10m36.2s,15d45m46.1s,28,26,27,0,4,176,3.61,B
2173,479,24d10m36.3s,15d48m20.2s,29,29,29,0,2,170,3.8,B
2174,480,24d10m36.4s,15d47m30.5s,19,17,18,90,4,-3,1.48,B
2175,481,24d10m36.5s,15d47m7.7s,24,22,23,0,4,179,0.58,B
2176,482,24d10m36.6s,15d46m44.5s,34,32,34,0,4,248,0.93,B
2177,483,24d10m36.7s,15d46m28.3s,26,26,26,0,4,-163,1.64,B
2178,484,24d10m36.7s,15d45m7.6s,41,41,41,0,2,-209,5.44,B
2179,485,24d10m36.8s,15d47m5.4s,34,34,34,0,4,-186,0.54,B
2180,486,24d10m36.9s,15d45m9.7s,24,24,24,0,2,-225,5.34,B
2181,487,24d10m36.9s,15d46m9.2s,26,25,26,0,4,-10,2.53,B
2182,488,24d10m36.9s,15d46m26.3s,26,26,26,0,4,-146,1.74,B
2183,489,24d10m36.9s,15d46m32.3s,50,42,48,90,4,-192,1.47,B
2184,490,24d10m36.9s,15d45m10.8s,32,32,32,0,2,-235,5.29,B
2185,491,24d10m37.1s,15d45m8.9s,26,24,26,0,2,-219,5.38,B
2186,492,24d10m37.3s,15d46m14.7s,37,37,37,0,4,-53,2.27,B
2187,493,24d10m37.4s,15d46m5.4s,42,42,42,0,4,18,2.71,B
2188,494,24d10m37.5s,15d45m30.3s,73,73,73,0,4,318,4.36,B
2189,495,24d10m37.7s,15d46m27.2s,32,32,32,0,4,-150,1.71,B
2190,496,24d10m37.9s,15d46m38.7s,63,60,62,90,4,-225,1.2,B
2191,497,24d10m38.2s,15d45m59.7s,60,45,55,0,4,70,2.98,B
2192,498,24d10m38.2s,15d46m3.3s,29,28,29,90,4,39,2.82,B
2193,499,24d10m38.3s,15d46m51.8s,24,22,23,0,4,224,0.72,B
2194,500,24d10m38.5s,15d46m4.6s,42,41,42,90,4,29,2.76,B
2195,501,24d10m38.6s,15d46m37.3s,40,40,40,0,4,-213,1.28,B
2196,502,24d10m38.6s,15d45m8.8s,36,34,35,0,2,-212,5.39,B
2197,503,24d10m38.7s,15d47m34.6s,69,63,67,90,4,40,1.7,B
2198,504,24d10m38.8s,15d45m10.8s,87,79,85,0,2,-226,5.3,B
2199,505,24d10m38.8s,15d46m51.1s,60,58,59,0,4,220,0.76,B
2200,506,24d10m38.8s,15d48m30.6s,31,31,31,0,1,-108,4.31,B
2201,507,24d10m38.9s,15d47m15.2s,29,29,29,0,4,-114,0.9,B
2202,508,24d10m39.1s,15d46m56.0s,25,25,25,0,4,-208,0.65,B
2203,509,24d10m39.1s,15d48m1.4s,190,185,189,0,2,7,2.94,B
2204,510,24d10m39.1s,15d46m53.6s,56,52,54,0,4,216,0.7,B
2205,511,24d10m39.2s,15d45m50.4s,102,102,102,0,4,149,3.43,B
2206,512,24d10m39.3s,15d48m14.1s,37,34,36,90,2,119,3.54,B
2207,513,24d10m39.5s,15d45m27.8s,66,66,66,0,4,344,4.49,B
2208,514,24d10m39.6s,15d46m3.7s,46,42,45,90,4,41,2.81,B
2209,515,24d10m39.8s,15d46m5.8s,32,29,31,90,4,27,2.71,B
2210,516,24d10m39.9s,15d46m16.3s,49,48,49,0,4,-56,2.23,B
2211,517,24d10m39.9s,15d48m28.4s,71,49,64,90,1,-129,4.22,B
2212,518,24d10m40.2s,15d48m18.1s,63,60,62,90,2,156,3.73,B
2213,519,24d10m40.4s,15d46m58.3s,35,35,35,0,4,-189,0.68,B
2214,520,24d10m40.4s,15d47m10.7s,32,32,32,0,4,-136,0.81,B
2215,521,24d10m40.5s,15d46m56.3s,27,27,27,0,4,-196,0.71,B
2216,522,24d10m40.5s,15d45m38.1s,37,37,37,0,4,256,4.01,B
2217,523,24d10m40.8s,15d48m13.4s,66,62,65,90,2,115,3.51,B
2218,524,24d10m40.9s,15d46m3.1s,21,21,21,0,4,52,2.85,B
2219,525,24d10m40.9s,15d46m8.2s,50,48,49,0,4,11,2.62,B
2220,526,24d10m41.1s,15d45m46.2s,58,54,57,0,4,190,3.64,B
2221,527,24d10m41.1s,15d46m4.2s,36,36,36,0,4,43,2.8,B
2222,528,24d10m41.6s,15d46m6.0s,53,50,52,0,4,29,2.72,B
2223,529,24d10m41.8s,15d46m39.7s,177,175,176,0,4,-196,1.25,B
2224,530,24d10m42.0s,15d46m47.1s,41,41,41,0,4,-200,1.0,B
2225,531,24d10m42.0s,15d45m43.8s,114,111,113,90,4,213,3.76,B
2226,532,24d10m42.1s,15d47m26.1s,20,20,20,0,4,-19,1.4,B
2227,533,24d10m42.3s,15d46m0.5s,40,38,39,90,4,78,2.99,B
2228,534,24d10m42.3s,15d45m50.1s,17,17,17,0,4,162,3.47,B
2229,535,24d10m42.5s,15d45m37.7s,36,36,36,0,4,265,4.05,B
2230,536,24d10m42.6s,15d48m26.3s,24,22,23,90,1,-156,4.14,B
2231,537,24d10m42.9s,15d45m50.8s,32,32,32,0,4,158,3.44,B
2232,538,24d10m43.1s,15d47m3.2s,26,26,26,0,4,-147,0.79,B
2233,539,24d10m43.2s,15d45m49.2s,26,26,26,0,4,173,3.52,B
2234,540,24d10m43.2s,15d47m55.3s,32,32,32,0,2,-41,2.7,B
2235,541,24d10m43.7s,15d46m55.1s,69,69,69,0,4,-175,0.86,B
2236,542,24d10m43.7s,15d48m24.5s,33,33,33,0,1,-176,4.06,B
2237,543,24d10m43.7s,15d48m28.7s,20,20,20,0,1,-139,4.26,B
2238,544,24d10m43.7s,15d45m55.1s,50,48,49,0,4,126,3.25,B
2239,545,24d10m43.9s,15d46m7.4s,20,19,19,0,4,27,2.69,B
2240,546,24d10m43.9s,15d46m36.8s,38,38,38,0,4,-170,1.43,B
2241,547,24d10m44.0s,15d47m16.6s,30,30,30,0,4,-77,1.11,B
2242,548,24d10m44.0s,15d45m46.0s,85,85,85,0,4,202,3.68,B
2243,549,24d10m44.1s,15d48m32.3s,29,29,29,0,1,-108,4.43,B
2244,550,24d10m44.2s,15d46m4.7s,63,58,62,90,4,50,2.82,B
2245,551,24d10m44.2s,15d46m0.8s,50,48,49,90,4,81,3.0,B
2246,552,24d10m44.2s,15d48m27.4s,82,78,81,0,1,-152,4.2,B
2247,553,24d10m44.3s,15d48m30.4s,66,65,66,0,1,-126,4.34,B
2248,554,24d10m44.4s,15d47m13.0s,57,56,56,0,4,96,1.02,B
2249,555,24d10m44.6s,15d46m8.4s,104,75,94,40,4,23,2.66,B
2250,556,24d10m44.7s,15d47m42.7s,32,29,31,90,4,124,2.16,B
2251,557,24d10m44.8s,15d45m43.6s,32,30,31,90,4,225,3.8,B
2252,558,24d10m44.8s,15d47m22.3s,24,22,23,0,4,-32,1.33,B
2253,559,24d10m44.9s,15d46m13.0s,56,53,55,0,4,-10,2.45,B
2254,560,24d10m45.1s,15d45m58.7s,176,108,153,50,4,102,3.11,B
2255,561,24d10m45.6s,15d47m23.0s,21,21,21,0,4,-23,1.38,B
2256,562,24d10m45.7s,15d47m36.6s,45,42,44,90,4,77,1.92,B
2257,563,24d10m45.8s,15d45m14.5s,42,34,40,0,2,-225,5.17,B
2258,564,24d10m46.1s,15d47m15.6s,34,34,34,0,4,-71,1.16,B
2259,565,24d10m46.1s,15d47m22.1s,32,32,32,0,4,-29,1.37,B
2260,566,24d10m46.3s,15d47m26.1s,36,36,36,0,4,2,1.52,B
2261,567,24d10m46.5s,15d47m13.6s,22,21,22,0,4,78,1.12,B
2262,568,24d10m46.6s,15d45m18.1s,37,37,37,0,2,-246,5.0,B
2263,569,24d10m46.8s,15d46m4.5s,143,132,139,90,4,62,2.87,B
2264,570,24d10m47.2s,15d47m18.7s,19,19,19,0,4,-44,1.29,B
2265,571,24d10m48.0s,15d45m52.5s,47,47,47,0,4,163,3.43,B
2266,572,24d10m48.2s,15d45m58.1s,40,32,37,90,4,119,3.18,B
2267,573,24d10m48.4s,15d47m26.7s,30,30,30,0,4,14,1.6,B
2268,574,24d10m48.5s,15d46m0.1s,63,61,63,90,4,104,3.09,B
2269,575,24d10m48.6s,15d47m24.6s,32,32,32,0,4,1,1.53,B
2270,576,24d10m48.8s,15d45m54.8s,63,60,62,0,4,148,3.33,B
2271,577,24d10m48.9s,15d46m10.5s,65,36,55,40,4,25,2.63,B
2272,578,24d10m48.9s,15d48m7.7s,185,175,182,90,2,74,3.35,B
2273,579,24d10m49.5s,15d47m45.3s,37,34,36,90,2,-115,2.37,B
2274,580,24d10m49.8s,15d47m4.7s,33,33,33,0,4,-90,1.11,B
2275,581,24d10m49.9s,15d47m23.2s,32,30,31,90,4,1,1.53,B
2276,582,24d10m49.9s,15d46m3.9s,21,20,21,0,4,80,2.94,B
2277,583,24d10m50.1s,15d47m17.0s,173,134,160,60,4,-35,1.35,B
2278,584,24d10m50.4s,15d46m6.4s,33,32,33,90,4,63,2.84,B
2279,585,24d10m50.4s,15d46m12.9s,56,34,49,20,4,15,2.56,B
2280,586,24d10m50.5s,15d47m5.8s,29,29,29,0,4,-81,1.15,B
2281,587,24d10m50.6s,15d46m2.4s,58,56,57,90,4,94,3.02,B
2282,588,24d10m51.2s,15d45m56.0s,34,34,34,0,4,148,3.32,B
2283,589,24d10m51.5s,15d46m34.9s,18,18,18,0,4,-103,1.72,B
2284,590,24d10m51.6s,15d47m13.1s,21,20,21,90,4,-42,1.31,B
2285,591,24d10m52.4s,15d47m10.0s,34,33,34,0,4,-46,1.29,B
2286,592,24d10m52.6s,15d46m4.8s,79,75,78,0,4,85,2.95,B
2287,593,24d10m53.3s,15d46m7.5s,34,33,34,90,4,67,2.85,B
2288,594,24d10m53.4s,15d47m56.7s,43,43,43,0,2,-8,2.94,B
2289,595,24d10m53.7s,15d47m24.6s,111,108,110,0,4,33,1.7,B
2290,596,24d10m53.9s,15d46m19.6s,42,21,35,-20,4,-11,2.36,B
2291,597,24d10m54.0s,15d46m11.7s,29,22,27,0,4,41,2.69,B
2292,598,24d10m54.4s,15d47m15.3s,13,12,13,90,4,-12,1.47,B
2293,599,24d10m54.7s,15d46m18.8s,40,40,40,0,4,-2,2.41,B
2294,600,24d10m55.1s,15d47m56.9s,25,25,25,0,2,-2,2.98,B
2295,601,24d10m55.2s,15d47m12.3s,138,107,127,40,4,-16,1.45,B
2296,602,24d10m55.5s,15d46m15.1s,34,34,34,0,4,27,2.58,B
2297,603,24d10m55.6s,15d47m36.3s,22,20,22,90,4,121,2.17,B
2298,604,24d10m56.1s,15d46m7.1s,95,94,95,90,4,86,2.93,B
2299,605,24d10m56.5s,15d46m54.2s,86,81,84,90,4,-64,1.44,B
2300,606,24d10m56.9s,15d47m9.4s,26,25,26,0,4,-16,1.48,B
2301,607,24d10m57.1s,15d48m1.5s,31,31,31,0,2,41,3.22,B
2302,608,24d10m57.2s,15d45m45.9s,101,101,101,0,4,252,3.86,B
2303,609,24d10m57.3s,15d46m5.8s,20,19,19,0,4,101,3.01,B
2304,610,24d10m57.7s,15d46m41.6s,19,17,18,90,4,-63,1.73,B
2305,611,24d10m58.1s,15d47m3.0s,21,20,21,90,4,-33,1.48,B
2306,612,24d10m58.5s,15d46m23.5s,45,37,42,90,4,-4,2.33,B
2307,613,24d10m58.5s,15d47m25.5s,40,37,39,0,4,67,1.89,B
2308,614,24d10m58.6s,15d48m1.1s,32,32,32,0,2,41,3.23,B
2309,615,24d10m59.1s,15d47m15.5s,41,40,41,0,4,22,1.67,B
2310,616,24d10m59.9s,15d46m44.2s,29,29,29,0,4,-49,1.76,B
2311,617,24d10m59.9s,15d47m58.6s,35,35,35,0,2,25,3.16,B
2312,618,24d11m0.1s,15d46m59.5s,24,24,24,0,4,-27,1.57,B
2313,619,24d11m0.4s,15d47m12.0s,28,26,27,90,4,18,1.67,B
2314,620,24d11m0.5s,15d46m29.1s,19,19,19,0,4,-12,2.2,B
2315,621,24d11m0.5s,15d47m1.7s,82,81,82,0,4,-19,1.59,B
2316,622,24d11m1.4s,15d46m12.9s,37,34,36,90,4,77,2.82,B
2317,623,24d11m1.5s,15d48m0.6s,50,50,50,0,2,47,3.27,B
2318,624,24d11m1.9s,15d46m57.5s,124,108,119,90,4,-18,1.66,B
2319,625,24d11m2.2s,15d46m51.4s,54,53,54,90,4,-22,1.73,B
2320,626,24d11m2.4s,15d47m16.2s,61,57,60,0,4,51,1.83,B
2321,627,24d11m2.6s,15d47m11.2s,22,16,20,90,4,30,1.75,B
2322,628,24d11m2.8s,15d46m33.4s,65,63,64,90,4,-6,2.15,B
2323,629,24d11m2.9s,15d47m3.3s,40,38,39,90,4,3,1.7,B
2324,630,24d11m3.1s,15d47m12.8s,41,41,41,0,4,42,1.79,B
2325,631,24d11m3.1s,15d47m55.5s,35,35,35,0,2,14,3.1,B
2326,632,24d11m3.1s,15d46m37.2s,29,29,29,0,4,-14,2.06,B
2327,633,24d11m3.1s,15d46m41.0s,29,28,29,90,4,-19,1.96,B
2328,634,24d11m3.3s,15d47m10.8s,45,44,45,0,4,33,1.78,B
2329,635,24d11m3.4s,15d46m9.7s,29,26,28,0,4,110,3.0,B
2330,636,24d11m3.4s,15d46m7.5s,66,45,59,0,4,124,3.08,B
2331,637,24d11m3.5s,15d46m49.5s,111,108,110,90,4,-16,1.81,B
2332,638,24d11m3.9s,15d46m55.6s,37,37,37,0,4,-3,1.76,B
2333,639,24d11m4.3s,15d47m0.3s,21,21,21,0,4,9,1.76,B
2334,640,24d11m4.4s,15d45m26.6s,37,37,37,0,2,-205,4.84,B
2335,641,24d11m4.5s,15d46m57.5s,30,28,30,90,4,4,1.78,B
2336,642,24d11m4.7s,15d47m10.8s,29,29,29,0,4,43,1.84,B
2337,643,24d11m5.0s,15d46m44.6s,28,26,27,90,4,-4,1.96,B
2338,644,24d11m5.3s,15d46m30.9s,38,36,37,90,4,18,2.31,B
2339,645,24d11m5.6s,15d47m1.2s,33,33,33,0,4,20,1.82,B
2340,646,24d11m6.0s,15d46m2.3s,85,85,85,0,4,173,3.35,B
2341,647,24d11m6.1s,15d46m45.4s,32,32,32,0,4,4,1.99,B
2342,648,24d11m6.1s,15d47m11.6s,29,28,29,90,4,58,1.91,B
2343,649,24d11m6.5s,15d46m8.2s,65,62,64,90,4,139,3.14,B
2344,650,24d11m6.7s,15d46m6.0s,33,32,33,90,4,154,3.23,B
2345,651,24d11m7.0s,15d45m58.2s,155,155,155,0,4,206,3.54,B
2346,652,24d11m7.2s,15d46m30.3s,42,40,41,0,4,35,2.4,B
2347,653,24d11m7.3s,15d47m7.0s,32,29,31,90,4,51,1.92,B
2348,654,24d11m7.3s,15d45m34.0s,229,229,229,0,2,-226,4.57,B
2349,655,24d11m7.4s,15d46m59.6s,44,41,43,90,4,29,1.91,B
2350,656,24d11m7.5s,15d46m10.2s,26,26,26,0,4,132,3.09,B
2351,657,24d11m7.7s,15d47m17.1s,53,50,52,0,4,96,2.06,B
